,return,value
20110712,-0.007577456382950758,16.288414833089337
20110713,-0.00031791527510022927,16.28323649720673
20110714,0.006878704511187654,16.3952440695568
20110715,0.0031186030763751156,16.44637432815004
20110718,0.00221508147037717,16.48280438717921
20110719,-0.0009784105868212607,16.46667743686629
20110720,0.006000511370270373,16.565485922056784
20110721,-0.0023148678796575065,16.527139010784897
20110722,0.001912133680811258,16.558741109934868
20110725,-0.010339054629033756,16.387539381011223
20110726,-0.005105618488658899,16.303870856963908
20110727,0.0031252939451401167,16.35482524583552
20110728,0.0007869139873749381,16.36769508658254
20110729,0.009089783440513532,16.51647389033993
20110801,0.0012875976951026201,16.537740464052355
20110802,-0.004926832151184789,16.456261792626112
20110803,0.004490575097714691,16.53015987203355
20110804,0.010612845832647128,16.705591910344452
20110805,-0.009215496239299709,16.551641590919395
20110808,-0.02563920620959466,16.12727063906251
20110809,-0.0033761811969499206,16.072822051172782
